case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.2600160256410255,0.040056264922772596,0.014882431897162266,0.06256635567211054
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.360176282051282,0.0403973991610012,0.017394303749097104,0.06229362266391389
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.460336538461538,0.040859033708783965,0.016790350068793144,0.061651053032914946
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.560496794871795,0.04128464533657887,0.01677026068426895,0.0631815957699799
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.660657051282051,0.04162348318906615,0.017200395167314697,0.06255334330840337
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.7608173076923075,0.04190296919463319,0.018280041304570314,0.062186709469300994
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.860977564102564,0.04216526105090687,0.018725009374742235,0.06283648406443554
g1200,Gap_12_9mps,forested,10,1000,100,50155,6.96113782051282,0.04261684228686177,0.018450588477453074,0.06320319136141618
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.061298076923077,0.043292848226502124,0.017776016200472044,0.06434796092499684
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.161458333333333,0.043924851853469386,0.019074816010425103,0.06574698537293039
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.261618589743589,0.04449334640306828,0.020834676733792704,0.06667064457912807
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.361778846153846,0.04499497831345169,0.02174659321434223,0.06438695847840667
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.461939102564102,0.04540365677245254,0.02166246926142787,0.06412214322534004
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.562099358974359,0.045768008599530896,0.023409315381618927,0.06491695018038313
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.662259615384615,0.04610043354342496,0.023174839766741877,0.06513702938789884
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.762419871794871,0.04638066667007382,0.023852471228783236,0.06525196722013811
g1200,Gap_12_9mps,forested,10,1000,100,50155,7.862580128205129,0.0467353973201994,0.02424308390676545,0.06639453743762076
