case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.46514423076923,0.027633107808909624,0.011554542618833617,0.04075325107322558
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.565304487179487,0.027753435828297177,0.01157817394612793,0.041360110722654476
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.665464743589743,0.02780666408076182,0.011890530040230813,0.040915389757217244
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.765625,0.027911097986565877,0.012444828671032086,0.04062381706648227
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.865785256410257,0.028117696865176064,0.01276989220924973,0.040145341760795414
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.965945512820513,0.028213252379992945,0.012588617930779672,0.03967287978679121
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.05008012820512821,0.18334710913073404,0.07883610031489112,0.255079210535507
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.1502403846153846,0.15594405350515647,0.053869202288893636,0.2034561042263851
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.250400641025641,0.24071725006482958,0.10135462383544164,0.26833752160944635
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.3505608974358974,0.14442589442242493,0.060124915168973,0.1690984836304038
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.45072115384615385,0.05443799669327543,0.02115732211238383,0.06763341114789603
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.5508814102564102,0.029699195067596298,0.013498244513248964,0.04061042247074783
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.6510416666666666,0.02218604525892349,0.009812544491130693,0.03029011020976626
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.7512019230769231,0.019575020146646048,0.00765786640681478,0.028325889906884474
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.8513621794871795,0.01766302567412118,0.006630409975124202,0.025675943416730285
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.9515224358974359,0.01599650514913034,0.006447734920269694,0.025382923927005027
