yB_center,residual_center,count
0.4325,-36.25,2237
0.4325,-33.75,2652
0.4325,-31.25,3109
0.4325,-28.75,3481
0.4325,-26.25,3942
0.4325,-23.75,4396
0.4325,-21.25,4659
0.4325,-18.75,4623
0.4325,-16.25,4668
0.4325,-13.75,4349
0.4325,-11.25,3996
0.4325,-8.75,2889
0.4325,-6.25,1389
0.4325,-3.75,367
0.4325,-1.25,8
0.4325,1.25,28593
0.4325,3.75,255
0.4325,6.25,836
0.4325,8.75,1837
0.4325,11.25,2469
0.4325,13.75,2188
0.4325,16.25,2013
0.4325,18.75,1686
0.4325,21.25,1498
0.4325,23.75,1276
0.4325,26.25,1066
0.4325,28.75,923
0.4325,31.25,719
0.4325,33.75,572
0.4325,36.25,455
0.4325,38.75,375
0.4325,41.25,311
0.4325,43.75,235
0.4325,46.25,203
0.4325,48.75,138
0.4325,51.25,111
0.4325,53.75,86
0.4325,56.25,88
0.4325,58.75,48
0.4325,61.25,61
0.4325,63.75,15
0.4325,66.25,27
0.4325,68.75,18
0.4325,71.25,12
0.4325,73.75,9
0.4325,76.25,3
0.4325,78.75,2
0.4325,81.25,4
0.4325,83.75,5
0.4325,86.25,2
0.4325,88.75,2
0.4325,91.25,1
0.4325,113.75,1
0.4325,121.25,1
0.4325,158.75,1
0.4325,193.75,1
0.4325,273.75,1
0.4325,291.25,1
0.4325,298.75,1
0.4375,-136.25,1
0.4375,-123.75,3
0.4375,-121.25,1
0.4375,-118.75,1
0.4375,-116.25,1
0.4375,-111.25,3
0.4375,-108.75,4
0.4375,-106.25,4
0.4375,-103.75,2
0.4375,-101.25,7
0.4375,-98.75,7
0.4375,-96.25,9
0.4375,-93.75,14
0.4375,-91.25,8
0.4375,-88.75,15
0.4375,-86.25,12
0.4375,-83.75,12
0.4375,-81.25,25
0.4375,-78.75,31
0.4375,-76.25,50
0.4375,-73.75,57
0.4375,-71.25,72
0.4375,-68.75,73
0.4375,-66.25,101
0.4375,-63.75,125
0.4375,-61.25,198
0.4375,-58.75,244
0.4375,-56.25,315
0.4375,-53.75,426
0.4375,-51.25,560
0.4375,-48.75,720
0.4375,-46.25,901
0.4375,-43.75,1046
0.4375,-41.25,1326
0.4375,-38.75,1599
0.4375,-36.25,1971
0.4375,-33.75,2148
0.4375,-31.25,2637
0.4375,-28.75,2894
0.4375,-26.25,3196
0.4375,-23.75,3531
0.4375,-21.25,3672
0.4375,-18.75,3510
0.4375,-16.25,3494
0.4375,-13.75,3408
0.4375,-11.25,3302
0.4375,-8.75,2283
0.4375,-6.25,1013
0.4375,-3.75,223
0.4375,-1.25,5
0.4375,1.25,21402
0.4375,3.75,141
0.4375,6.25,597
0.4375,8.75,1381
0.4375,11.25,1839
0.4375,13.75,1776
0.4375,16.25,1517
0.4375,18.75,1356
0.4375,21.25,1109
0.4375,23.75,969
0.4375,26.25,810
0.4375,28.75,663
0.4375,31.25,508
0.4375,33.75,449
0.4375,36.25,349
0.4375,38.75,251
0.4375,41.25,208
0.4375,43.75,177
0.4375,46.25,131
0.4375,48.75,96
0.4375,51.25,76
0.4375,53.75,65
0.4375,56.25,41
0.4375,58.75,30
0.4375,61.25,22
0.4375,63.75,19
0.4375,66.25,19
0.4375,68.75,11
0.4375,71.25,3
0.4375,76.25,3
0.4375,81.25,1
0.4375,86.25,1
0.4375,128.75,1
0.4375,151.25,1
0.4375,203.75,1
0.4375,233.75,1
0.4425,-133.75,2
0.4425,-123.75,3
0.4425,-121.25,2
0.4425,-116.25,1
0.4425,-113.75,4
0.4425,-111.25,3
0.4425,-106.25,1
0.4425,-103.75,1
0.4425,-101.25,6
0.4425,-98.75,5
0.4425,-96.25,8
0.4425,-93.75,6
0.4425,-91.25,9
0.4425,-88.75,13
0.4425,-86.25,11
0.4425,-83.75,12
0.4425,-81.25,22
0.4425,-78.75,17
0.4425,-76.25,29
0.4425,-73.75,37
0.4425,-71.25,41
0.4425,-68.75,66
0.4425,-66.25,59
0.4425,-63.75,112
0.4425,-61.25,133
0.4425,-58.75,177
0.4425,-56.25,222
0.4425,-53.75,296
0.4425,-51.25,436
0.4425,-48.75,546
0.4425,-46.25,704
0.4425,-43.75,848
0.4425,-41.25,1104
0.4425,-38.75,1258
0.4425,-36.25,1522
0.4425,-33.75,1727
0.4425,-31.25,2089
0.4425,-28.75,2242
0.4425,-26.25,2436
0.4425,-23.75,2590
0.4425,-21.25,2701
0.4425,-18.75,2757
0.4425,-16.25,2710
0.4425,-13.75,2633
0.4425,-11.25,2448
0.4425,-8.75,1692
0.4425,-6.25,722
0.4425,-3.75,148
0.4425,1.25,15768
0.4425,3.75,90
0.4425,6.25,349
0.4425,8.75,992
0.4425,11.25,1355
0.4425,13.75,1261
0.4425,16.25,1135
0.4425,18.75,963
0.4425,21.25,837
0.4425,23.75,669
0.4425,26.25,544
0.4425,28.75,441
0.4425,31.25,362
0.4425,33.75,310
0.4425,36.25,249
0.4425,38.75,159
0.4425,41.25,151
0.4425,43.75,105
0.4425,46.25,73
0.4425,48.75,60
0.4425,51.25,43
0.4425,53.75,42
0.4425,56.25,19
0.4425,58.75,16
0.4425,61.25,15
0.4425,63.75,8
0.4425,66.25,5
0.4425,68.75,4
0.4425,71.25,1
0.4425,73.75,1
0.4425,76.25,1
0.4425,78.75,1
0.4425,203.75,1
0.4425,236.25,1
0.4425,263.75,1
0.4425,271.25,1
0.4475,-148.75,1
0.4475,-141.25,1
0.4475,-133.75,1
0.4475,-131.25,1
0.4475,-128.75,2
0.4475,-126.25,2
0.4475,-123.75,2
0.4475,-118.75,2
0.4475,-111.25,1
0.4475,-108.75,1
0.4475,-106.25,5
0.4475,-103.75,2
0.4475,-101.25,1
0.4475,-98.75,7
0.4475,-96.25,4
0.4475,-93.75,9
0.4475,-91.25,1
0.4475,-88.75,16
0.4475,-86.25,6
0.4475,-83.75,8
0.4475,-81.25,11
0.4475,-78.75,17
0.4475,-76.25,11
0.4475,-73.75,14
0.4475,-71.25,31
0.4475,-68.75,41
0.4475,-66.25,59
0.4475,-63.75,83
0.4475,-61.25,104
0.4475,-58.75,151
0.4475,-56.25,204
0.4475,-53.75,264
0.4475,-51.25,349
0.4475,-48.75,465
0.4475,-46.25,535
0.4475,-43.75,715
0.4475,-41.25,892
0.4475,-38.75,1067
0.4475,-36.25,1176
0.4475,-33.75,1378
0.4475,-31.25,1595
0.4475,-28.75,1788
0.4475,-26.25,1891
0.4475,-23.75,1976
0.4475,-21.25,2097
0.4475,-18.75,2082
0.4475,-16.25,2113
0.4475,-13.75,1985
0.4475,-11.25,1914
0.4475,-8.75,1258
0.4475,-6.25,448
0.4475,-3.75,92
0.4475,1.25,11228
0.4475,3.75,55
0.4475,6.25,200
0.4475,8.75,666
0.4475,11.25,929
0.4475,13.75,851
0.4475,16.25,698
0.4475,18.75,646
0.4475,21.25,576
0.4475,23.75,440
0.4475,26.25,401
0.4475,28.75,295
0.4475,31.25,239
0.4475,33.75,174
0.4475,36.25,137
0.4475,38.75,120
0.4475,41.25,75
0.4475,43.75,58
0.4475,46.25,38
0.4475,48.75,26
0.4475,51.25,26
0.4475,53.75,26
0.4475,56.25,17
0.4475,58.75,14
0.4475,61.25,6
0.4475,63.75,2
0.4475,66.25,4
0.4475,68.75,2
0.4475,71.25,2
0.4475,81.25,1
0.4475,188.75,1
0.4475,208.75,1
0.4525,-138.75,1
0.4525,-136.25,1
0.4525,-133.75,1
0.4525,-118.75,1
0.4525,-116.25,1
0.4525,-113.75,2
0.4525,-108.75,4
0.4525,-103.75,1
0.4525,-101.25,1
0.4525,-98.75,1
0.4525,-96.25,2
0.4525,-93.75,4
0.4525,-91.25,5
0.4525,-88.75,5
0.4525,-86.25,4
0.4525,-83.75,6
0.4525,-81.25,8
0.4525,-78.75,5
0.4525,-76.25,15
0.4525,-73.75,20
0.4525,-71.25,22
0.4525,-68.75,43
0.4525,-66.25,56
0.4525,-63.75,78
0.4525,-61.25,118
0.4525,-58.75,148
0.4525,-56.25,175
0.4525,-53.75,231
0.4525,-51.25,292
0.4525,-48.75,368
0.4525,-46.25,458
0.4525,-43.75,573
0.4525,-41.25,660
0.4525,-38.75,832
0.4525,-36.25,910
0.4525,-33.75,1036
0.4525,-31.25,1209
0.4525,-28.75,1350
0.4525,-26.25,1393
0.4525,-23.75,1496
0.4525,-21.25,1486
0.4525,-18.75,1524
0.4525,-16.25,1517
0.4525,-13.75,1511
0.4525,-11.25,1462
0.4525,-8.75,855
0.4525,-6.25,256
0.4525,-3.75,38
0.4525,-1.25,2
0.4525,1.25,7797
0.4525,3.75,21
0.4525,6.25,139
0.4525,8.75,406
0.4525,11.25,612
0.4525,13.75,605
0.4525,16.25,496
0.4525,18.75,415
0.4525,21.25,372
0.4525,23.75,265
0.4525,26.25,249
0.4525,28.75,192
0.4525,31.25,156
0.4525,33.75,106
0.4525,36.25,84
0.4525,38.75,60
0.4525,41.25,46
0.4525,43.75,41
0.4525,46.25,25
0.4525,48.75,21
0.4525,51.25,22
0.4525,53.75,4
0.4525,56.25,2
0.4525,58.75,2
0.4525,61.25,2
0.4525,63.75,1
0.4525,66.25,1
0.4525,206.25,1
0.4525,248.75,1
0.4525,271.25,2
0.4525,273.75,1
0.4525,291.25,1
0.4575,-113.75,1
0.4575,-111.25,2
0.4575,-108.75,5
0.4575,-106.25,3
0.4575,-103.75,2
0.4575,-96.25,1
0.4575,-93.75,1
0.4575,-91.25,2
0.4575,-88.75,2
0.4575,-83.75,3
0.4575,-81.25,7
0.4575,-78.75,7
0.4575,-76.25,14
0.4575,-73.75,10
0.4575,-71.25,23
0.4575,-68.75,37
0.4575,-66.25,50
0.4575,-63.75,59
0.4575,-61.25,113
0.4575,-58.75,129
0.4575,-56.25,148
0.4575,-53.75,181
0.4575,-51.25,226
0.4575,-48.75,270
0.4575,-46.25,332
0.4575,-43.75,418
0.4575,-41.25,530
0.4575,-38.75,585
0.4575,-36.25,666
0.4575,-33.75,822
0.4575,-31.25,926
0.4575,-28.75,990
0.4575,-26.25,1025
0.4575,-23.75,1080
0.4575,-21.25,1100
0.4575,-18.75,1061
0.4575,-16.25,1104
0.4575,-13.75,1139
0.4575,-11.25,971
0.4575,-8.75,576
0.4575,-6.25,155
0.4575,-3.75,18
0.4575,1.25,5483
0.4575,3.75,8
0.4575,6.25,61
0.4575,8.75,253
0.4575,11.25,475
0.4575,13.75,401
0.4575,16.25,358
0.4575,18.75,308
0.4575,21.25,245
0.4575,23.75,154
0.4575,26.25,146
0.4575,28.75,106
0.4575,31.25,82
0.4575,33.75,49
0.4575,36.25,40
0.4575,38.75,46
0.4575,41.25,29
0.4575,43.75,20
0.4575,46.25,17
0.4575,48.75,17
0.4575,51.25,7
0.4575,53.75,2
0.4575,56.25,3
0.4575,61.25,1
0.4575,63.75,1
0.4575,66.25,1
0.4575,176.25,1
0.4575,193.75,1
0.4625,-111.25,1
0.4625,-108.75,2
0.4625,-106.25,2
0.4625,-103.75,2
0.4625,-91.25,2
0.4625,-88.75,3
0.4625,-86.25,1
0.4625,-83.75,4
0.4625,-81.25,2
0.4625,-78.75,6
0.4625,-76.25,8
0.4625,-73.75,10
0.4625,-71.25,24
0.4625,-68.75,28
0.4625,-66.25,31
0.4625,-63.75,49
0.4625,-61.25,48
0.4625,-58.75,96
0.4625,-56.25,106
0.4625,-53.75,134
0.4625,-51.25,145
0.4625,-48.75,229
0.4625,-46.25,266
0.4625,-43.75,323
0.4625,-41.25,382
0.4625,-38.75,485
0.4625,-36.25,539
0.4625,-33.75,604
0.4625,-31.25,663
0.4625,-28.75,762
0.4625,-26.25,709
0.4625,-23.75,815
0.4625,-21.25,810
0.4625,-18.75,788
0.4625,-16.25,784
0.4625,-13.75,800
0.4625,-11.25,669
0.4625,-8.75,351
0.4625,-6.25,97
0.4625,-3.75,11
0.4625,1.25,3722
0.4625,3.75,5
0.4625,6.25,41
0.4625,8.75,167
0.4625,11.25,286
0.4625,13.75,296
0.4625,16.25,227
0.4625,18.75,165
0.4625,21.25,128
0.4625,23.75,117
0.4625,26.25,84
0.4625,28.75,70
0.4625,31.25,51
0.4625,33.75,34
0.4625,36.25,23
0.4625,38.75,24
0.4625,41.25,9
0.4625,43.75,6
0.4625,46.25,4
0.4625,48.75,15
0.4625,51.25,3
0.4625,53.75,1
0.4625,56.25,2
0.4625,61.25,1
0.4625,63.75,1
0.4625,176.25,1
0.4675,-106.25,1
0.4675,-103.75,2
0.4675,-101.25,3
0.4675,-98.75,2
0.4675,-88.75,2
0.4675,-86.25,1
0.4675,-83.75,3
0.4675,-81.25,2
0.4675,-78.75,9
0.4675,-76.25,5
0.4675,-73.75,11
0.4675,-71.25,14
0.4675,-68.75,22
0.4675,-66.25,32
0.4675,-63.75,29
0.4675,-61.25,42
0.4675,-58.75,62
0.4675,-56.25,86
0.4675,-53.75,101
0.4675,-51.25,125
0.4675,-48.75,147
0.4675,-46.25,158
0.4675,-43.75,215
0.4675,-41.25,244
0.4675,-38.75,302
0.4675,-36.25,350
0.4675,-33.75,420
0.4675,-31.25,468
0.4675,-28.75,513
0.4675,-26.25,526
0.4675,-23.75,554
0.4675,-21.25,566
0.4675,-18.75,611
0.4675,-16.25,595
0.4675,-13.75,572
0.4675,-11.25,543
0.4675,-8.75,254
0.4675,-6.25,43
0.4675,-3.75,6
0.4675,1.25,2704
0.4675,3.75,4
0.4675,6.25,15
0.4675,8.75,107
0.4675,11.25,182
0.4675,13.75,157
0.4675,16.25,137
0.4675,18.75,136
0.4675,21.25,66
0.4675,23.75,62
0.4675,26.25,52
0.4675,28.75,35
0.4675,31.25,27
0.4675,33.75,27
0.4675,36.25,19
0.4675,38.75,10
0.4675,41.25,5
0.4675,43.75,7
0.4675,46.25,4
0.4675,48.75,2
0.4675,58.75,1
0.4675,61.25,1
0.4725,-98.75,2
0.4725,-93.75,1
0.4725,-91.25,1
0.4725,-88.75,2
0.4725,-86.25,2
0.4725,-83.75,3
0.4725,-81.25,3
0.4725,-78.75,2
0.4725,-76.25,3
0.4725,-73.75,10
0.4725,-71.25,16
0.4725,-68.75,18
0.4725,-66.25,19
0.4725,-63.75,28
0.4725,-61.25,23
0.4725,-58.75,45
0.4725,-56.25,55
0.4725,-53.75,57
0.4725,-51.25,67
0.4725,-48.75,91
0.4725,-46.25,114
0.4725,-43.75,122
0.4725,-41.25,172
0.4725,-38.75,212
0.4725,-36.25,255
0.4725,-33.75,277
0.4725,-31.25,344
0.4725,-28.75,362
0.4725,-26.25,387
0.4725,-23.75,376
0.4725,-21.25,389
0.4725,-18.75,421
0.4725,-16.25,374
0.4725,-13.75,416
0.4725,-11.25,378
0.4725,-8.75,172
0.4725,-6.25,40
0.4725,-3.75,4
0.4725,1.25,1909
0.4725,3.75,1
0.4725,6.25,12
0.4725,8.75,69
0.4725,11.25,110
0.4725,13.75,114
0.4725,16.25,76
0.4725,18.75,71
0.4725,21.25,29
0.4725,23.75,39
0.4725,26.25,31
0.4725,28.75,17
0.4725,31.25,19
0.4725,33.75,11
0.4725,36.25,5
0.4725,38.75,6
0.4725,41.25,2
0.4725,43.75,3
0.4725,46.25,2
0.4725,48.75,1
0.4775,-81.25,1
0.4775,-78.75,1
0.4775,-76.25,5
0.4775,-73.75,11
0.4775,-71.25,9
0.4775,-68.75,8
0.4775,-66.25,6
0.4775,-63.75,12
0.4775,-61.25,17
0.4775,-58.75,20
0.4775,-56.25,17
0.4775,-53.75,21
0.4775,-51.25,44
0.4775,-48.75,54
0.4775,-46.25,66
0.4775,-43.75,78
0.4775,-41.25,116
0.4775,-38.75,136
0.4775,-36.25,153
0.4775,-33.75,200
0.4775,-31.25,227
0.4775,-28.75,228
0.4775,-26.25,282
0.4775,-23.75,279
0.4775,-21.25,327
0.4775,-18.75,332
0.4775,-16.25,305
0.4775,-13.75,296
0.4775,-11.25,274
0.4775,-8.75,109
0.4775,-6.25,14
0.4775,1.25,1366
0.4775,3.75,3
0.4775,6.25,8
0.4775,8.75,45
0.4775,11.25,61
0.4775,13.75,56
0.4775,16.25,60
0.4775,18.75,35
0.4775,21.25,29
0.4775,23.75,26
0.4775,26.25,20
0.4775,28.75,8
0.4775,31.25,10
0.4775,33.75,6
0.4775,36.25,6
0.4775,38.75,4
0.4775,41.25,1
0.4775,43.75,3
0.4775,46.25,2
0.4775,48.75,1
0.4775,53.75,1
0.4825,-78.75,1
0.4825,-76.25,1
0.4825,-73.75,3
0.4825,-71.25,2
0.4825,-68.75,4
0.4825,-66.25,7
0.4825,-63.75,8
0.4825,-61.25,10
0.4825,-58.75,9
0.4825,-56.25,13
0.4825,-53.75,19
0.4825,-51.25,28
0.4825,-48.75,26
0.4825,-46.25,55
0.4825,-43.75,59
0.4825,-41.25,81
0.4825,-38.75,111
0.4825,-36.25,132
0.4825,-33.75,154
0.4825,-31.25,143
0.4825,-28.75,155
0.4825,-26.25,209
0.4825,-23.75,193
0.4825,-21.25,250
0.4825,-18.75,249
0.4825,-16.25,228
0.4825,-13.75,215
0.4825,-11.25,176
0.4825,-8.75,66
0.4825,-6.25,9
0.4825,1.25,745
0.4825,3.75,1
0.4825,6.25,3
0.4825,8.75,20
0.4825,11.25,35
0.4825,13.75,21
0.4825,16.25,18
0.4825,18.75,14
0.4825,21.25,12
0.4825,23.75,14
0.4825,26.25,14
0.4825,28.75,8
0.4825,31.25,5
0.4825,33.75,4
0.4825,36.25,3
0.4825,38.75,6
0.4825,41.25,5
0.4825,43.75,2
0.4825,46.25,3
0.4825,48.75,1
0.4825,56.25,1
0.4875,-76.25,1
0.4875,-73.75,1
0.4875,-71.25,4
0.4875,-68.75,3
0.4875,-66.25,6
0.4875,-63.75,2
0.4875,-61.25,12
0.4875,-58.75,10
0.4875,-56.25,5
0.4875,-53.75,16
0.4875,-51.25,26
0.4875,-48.75,28
0.4875,-46.25,52
0.4875,-43.75,59
0.4875,-41.25,74
0.4875,-38.75,73
0.4875,-36.25,83
0.4875,-33.75,92
0.4875,-31.25,103
0.4875,-28.75,129
0.4875,-26.25,133
0.4875,-23.75,122
0.4875,-21.25,132
0.4875,-18.75,122
0.4875,-16.25,143
0.4875,-13.75,127
0.4875,-11.25,104
0.4875,-8.75,34
0.4875,-6.25,6
0.4875,1.25,431
0.4875,8.75,6
0.4875,11.25,16
0.4875,13.75,14
0.4875,16.25,6
0.4875,18.75,12
0.4875,21.25,4
0.4875,23.75,4
0.4875,26.25,1
0.4875,28.75,3
0.4875,31.25,3
0.4875,33.75,2
0.4875,36.25,1
0.4875,48.75,1
0.4925,-76.25,3
0.4925,-73.75,1
0.4925,-71.25,4
0.4925,-66.25,1
0.4925,-63.75,4
0.4925,-61.25,6
0.4925,-58.75,7
0.4925,-56.25,11
0.4925,-53.75,13
0.4925,-51.25,17
0.4925,-48.75,21
0.4925,-46.25,33
0.4925,-43.75,40
0.4925,-41.25,38
0.4925,-38.75,58
0.4925,-36.25,65
0.4925,-33.75,81
0.4925,-31.25,83
0.4925,-28.75,103
0.4925,-26.25,106
0.4925,-23.75,104
0.4925,-21.25,105
0.4925,-18.75,97
0.4925,-16.25,97
0.4925,-13.75,88
0.4925,-11.25,63
0.4925,-8.75,27
0.4925,-6.25,4
0.4925,1.25,208
0.4925,8.75,2
0.4925,11.25,12
0.4925,13.75,10
0.4925,16.25,8
0.4925,18.75,7
0.4925,21.25,5
0.4925,23.75,3
0.4925,26.25,1
0.4925,28.75,2
0.4925,31.25,4
0.4925,33.75,1
0.4925,41.25,1
0.4975,-83.75,1
0.4975,-73.75,2
0.4975,-66.25,2
0.4975,-61.25,4
0.4975,-58.75,3
0.4975,-56.25,6
0.4975,-53.75,5
0.4975,-51.25,8
0.4975,-48.75,16
0.4975,-46.25,10
0.4975,-43.75,17
0.4975,-41.25,26
0.4975,-38.75,43
0.4975,-36.25,40
0.4975,-33.75,51
0.4975,-31.25,59
0.4975,-28.75,61
0.4975,-26.25,45
0.4975,-23.75,53
0.4975,-21.25,57
0.4975,-18.75,48
0.4975,-16.25,47
0.4975,-13.75,33
0.4975,-11.25,31
0.4975,-8.75,11
0.4975,-6.25,1
0.4975,1.25,117
0.4975,3.75,1
0.4975,6.25,2
0.4975,8.75,5
0.4975,11.25,13
0.4975,13.75,7
0.4975,16.25,5
0.4975,18.75,4
0.4975,21.25,3
0.4975,23.75,1
0.4975,26.25,2
0.4975,28.75,1
0.4975,33.75,1
0.4975,46.25,1
0.5025,-76.25,1
0.5025,-71.25,1
0.5025,-66.25,2
0.5025,-61.25,1
0.5025,-58.75,3
0.5025,-56.25,5
0.5025,-53.75,10
0.5025,-51.25,5
0.5025,-48.75,10
0.5025,-46.25,8
0.5025,-43.75,13
0.5025,-41.25,25
0.5025,-38.75,17
0.5025,-36.25,26
0.5025,-33.75,33
0.5025,-31.25,32
0.5025,-28.75,31
0.5025,-26.25,36
0.5025,-23.75,24
0.5025,-21.25,23
0.5025,-18.75,29
0.5025,-16.25,28
0.5025,-13.75,16
0.5025,-11.25,17
0.5025,-8.75,1
0.5025,-6.25,1
0.5025,1.25,82
0.5025,8.75,2
0.5025,11.25,6
0.5025,13.75,4
0.5025,16.25,4
0.5025,21.25,1
0.5025,23.75,1
0.5025,26.25,1
0.5025,28.75,1
0.5025,33.75,1
0.5025,43.75,1
0.5075,-81.25,1
0.5075,-73.75,2
0.5075,-71.25,1
0.5075,-66.25,1
0.5075,-63.75,1
0.5075,-58.75,1
0.5075,-56.25,4
0.5075,-53.75,3
0.5075,-51.25,2
0.5075,-48.75,5
0.5075,-46.25,6
0.5075,-43.75,10
0.5075,-41.25,13
0.5075,-38.75,10
0.5075,-36.25,8
0.5075,-33.75,16
0.5075,-31.25,14
0.5075,-28.75,18
0.5075,-26.25,15
0.5075,-23.75,17
0.5075,-21.25,13
0.5075,-18.75,13
0.5075,-16.25,11
0.5075,-13.75,16
0.5075,-11.25,6
0.5075,-8.75,8
0.5075,-6.25,1
0.5075,1.25,49
0.5075,11.25,3
0.5075,13.75,3
0.5075,16.25,1
0.5075,18.75,1
0.5075,21.25,2
0.5075,23.75,1
0.5075,43.75,1
0.5125,-78.75,1
0.5125,-48.75,2
0.5125,-46.25,4
0.5125,-43.75,4
0.5125,-41.25,1
0.5125,-38.75,6
0.5125,-36.25,10
0.5125,-33.75,8
0.5125,-31.25,9
0.5125,-28.75,9
0.5125,-26.25,10
0.5125,-23.75,12
0.5125,-21.25,12
0.5125,-18.75,11
0.5125,-16.25,11
0.5125,-13.75,8
0.5125,-11.25,9
0.5125,-8.75,1
0.5125,1.25,40
0.5125,11.25,4
0.5125,13.75,1
0.5125,16.25,1
0.5125,26.25,1
0.5125,33.75,1
0.5125,41.25,1
0.5175,-46.25,2
0.5175,-43.75,2
0.5175,-41.25,6
0.5175,-38.75,5
0.5175,-36.25,6
0.5175,-33.75,3
0.5175,-31.25,1
0.5175,-28.75,7
0.5175,-26.25,8
0.5175,-23.75,5
0.5175,-21.25,3
0.5175,-18.75,6
0.5175,-16.25,7
0.5175,-13.75,6
0.5175,-11.25,4
0.5175,1.25,29
0.5225,-43.75,2
0.5225,-41.25,5
0.5225,-38.75,2
0.5225,-36.25,11
0.5225,-33.75,7
0.5225,-31.25,5
0.5225,-28.75,10
0.5225,-23.75,7
0.5225,-21.25,3
0.5225,-18.75,1
0.5225,-16.25,2
0.5225,-13.75,3
0.5225,-11.25,1
0.5225,1.25,3
0.5275,-33.75,1
0.5275,-28.75,1
0.5275,-21.25,1
0.5275,-18.75,1
0.5275,-13.75,1
0.5275,-8.75,2
0.5275,1.25,2
0.5325,1.25,3
